17 Jun 2015,1.563893
18 Jun 2015,1.57208
19 Jun 2015,1.586244
20 Jun 2015,1.588272
21 Jun 2015,1.58836
22 Jun 2015,1.58836
23 Jun 2015,1.581565
24 Jun 2015,1.57208
25 Jun 2015,1.570105
26 Jun 2015,1.574555
27 Jun 2015,1.572203
28 Jun 2015,1.57515
29 Jun 2015,1.57515
30 Jun 2015,1.575548
01 Jul 2015,1.573317
02 Jul 2015,1.560598
03 Jul 2015,1.560342
04 Jul 2015,1.5583
05 Jul 2015,1.55705
06 Jul 2015,1.55705
07 Jul 2015,1.561524
08 Jul 2015,1.543925
09 Jul 2015,1.534213
10 Jul 2015,1.534684
11 Jul 2015,1.548947
12 Jul 2015,1.551699
13 Jul 2015,1.552554
14 Jul 2015,1.549187
15 Jul 2015,1.562012
16 Jul 2015,1.564211
17 Jul 2015,1.560793
18 Jul 2015,1.560306
19 Jul 2015,1.560196
20 Jul 2015,1.560196
21 Jul 2015,1.55739
22 Jul 2015,1.556263
23 Jul 2015,1.55926
24 Jul 2015,1.551037
25 Jul 2015,1.551145
26 Jul 2015,1.551001
27 Jul 2015,1.551049
28 Jul 2015,1.556541
29 Jul 2015,1.561037
30 Jul 2015,1.562988
31 Jul 2015,1.558701
01 Aug 2015,1.563404
02 Aug 2015,1.562195
03 Aug 2015,1.562195
04 Aug 2015,1.558895
05 Aug 2015,1.558361
06 Aug 2015,1.561524
07 Aug 2015,1.55135
08 Aug 2015,1.548467
09 Aug 2015,1.549391
10 Aug 2015,1.549391
11 Aug 2015,1.559248
12 Aug 2015,1.557147
13 Aug 2015,1.562988
14 Aug 2015,1.560184
15 Aug 2015,1.564443
16 Aug 2015,1.564248
17 Aug 2015,1.564248
18 Aug 2015,1.5596
19 Aug 2015,1.565374
20 Aug 2015,1.568135
21 Aug 2015,1.567521
22 Aug 2015,1.570105
23 Aug 2015,1.569403
24 Aug 2015,1.569403
25 Aug 2015,1.575796
26 Aug 2015,1.5688
27 Aug 2015,1.547748
28 Aug 2015,1.540393
29 Aug 2015,1.539836
30 Aug 2015,1.539101
31 Aug 2015,1.539101
01 Sep 2015,1.534743
02 Sep 2015,1.530702
03 Sep 2015,1.53191
04 Sep 2015,1.52645
05 Sep 2015,1.519099
06 Sep 2015,1.516898
07 Sep 2015,1.516898
08 Sep 2015,1.528666
09 Sep 2015,1.537622
10 Sep 2015,1.536098
11 Sep 2015,1.545523
12 Sep 2015,1.542639
13 Sep 2015,1.542948
14 Sep 2015,1.542948
15 Sep 2015,1.542246
16 Sep 2015,1.534649
17 Sep 2015,1.549295
18 Sep 2015,1.553398
19 Sep 2015,1.556965
20 Sep 2015,1.553253
21 Sep 2015,1.553253
22 Sep 2015,1.550207
23 Sep 2015,1.536842
24 Sep 2015,1.525437
25 Sep 2015,1.524472
26 Sep 2015,1.51676
27 Sep 2015,1.518211
28 Sep 2015,1.518211
29 Sep 2015,1.517048
30 Sep 2015,1.51607
01 Oct 2015,1.513546
02 Oct 2015,1.513546
03 Oct 2015,1.519099
04 Oct 2015,1.517796
05 Oct 2015,1.517796
06 Oct 2015,1.514234
07 Oct 2015,1.523252
08 Oct 2015,1.531745
09 Oct 2015,1.532567
10 Oct 2015,1.532849
11 Oct 2015,1.530843
12 Oct 2015,1.530843
13 Oct 2015,1.536216
14 Oct 2015,1.524193
15 Oct 2015,1.544449
16 Oct 2015,1.550388
17 Oct 2015,1.545058
18 Oct 2015,1.543555
19 Oct 2015,1.543555
20 Oct 2015,1.547353
21 Oct 2015,1.546001
22 Oct 2015,1.543925
23 Oct 2015,1.537953
24 Oct 2015,1.534213
25 Oct 2015,1.531394
26 Oct 2015,1.531452
27 Oct 2015,1.535709
28 Oct 2015,1.530948
29 Oct 2015,1.532555
30 Oct 2015,1.529988
31 Oct 2015,1.544879
01 Nov 2015,1.542603
02 Nov 2015,1.542603
03 Nov 2015,1.542972
04 Nov 2015,1.539883
05 Nov 2015,1.53657
06 Nov 2015,1.523693
07 Nov 2015,1.506648
08 Nov 2015,1.504948
09 Nov 2015,1.504948
10 Nov 2015,1.512402
11 Nov 2015,1.510951
12 Nov 2015,1.520797
13 Nov 2015,1.520994
14 Nov 2015,1.521375
15 Nov 2015,1.52345
16 Nov 2015,1.52345
17 Nov 2015,1.519526
18 Nov 2015,1.521607
19 Nov 2015,1.519757
20 Nov 2015,1.531628
21 Nov 2015,1.520207
22 Nov 2015,1.519203
23 Nov 2015,1.519203
24 Nov 2015,1.512402
25 Nov 2015,1.505571
26 Nov 2015,1.510802
27 Nov 2015,1.512104
28 Nov 2015,1.504212
29 Nov 2015,1.503748
30 Nov 2015,1.503748
01 Dec 2015,1.504902
02 Dec 2015,1.506932
03 Dec 2015,1.493607
04 Dec 2015,1.510118
05 Dec 2015,1.510574
06 Dec 2015,1.511156
07 Dec 2015,1.511156
08 Dec 2015,1.507613
09 Dec 2015,1.500499
10 Dec 2015,1.51699
11 Dec 2015,1.51676
12 Dec 2015,1.521375
13 Dec 2015,1.521757
14 Dec 2015,1.521757
15 Dec 2015,1.513317
16 Dec 2015,1.504698
17 Dec 2015,1.501389
18 Dec 2015,1.487431
19 Dec 2015,1.490802
20 Dec 2015,1.489225
21 Dec 2015,1.489225
22 Dec 2015,1.488982
23 Dec 2015,1.481043
24 Dec 2015,1.486768
25 Dec 2015,1.494322
26 Dec 2015,1.491157
27 Dec 2015,1.491647
28 Dec 2015,1.491647
29 Dec 2015,1.488317
30 Dec 2015,1.480166
31 Dec 2015,1.483459
01 Jan 2016,1.473839
02 Jan 2016,1.474448
03 Jan 2016,1.474448
04 Jan 2016,1.474448
05 Jan 2016,1.468321
06 Jan 2016,1.466706
07 Jan 2016,1.462202
08 Jan 2016,1.457513
09 Jan 2016,1.451379
10 Jan 2016,1.452064
11 Jan 2016,1.452064
12 Jan 2016,1.454757
13 Jan 2016,1.439201
14 Jan 2016,1.446299
15 Jan 2016,1.439885
16 Jan 2016,1.429797
17 Jan 2016,1.425588
18 Jan 2016,1.425588
19 Jan 2016,1.427144
20 Jan 2016,1.416631
21 Jan 2016,1.416631
22 Jan 2016,1.41844
23 Jan 2016,1.430615
24 Jan 2016,1.426544
25 Jan 2016,1.426544
26 Jan 2016,1.424806
27 Jan 2016,1.433897
28 Jan 2016,1.427348
29 Jan 2016,1.43575
30 Jan 2016,1.417635
31 Jan 2016,1.424501
01 Feb 2016,1.424501
02 Feb 2016,1.436101
03 Feb 2016,1.439346
04 Feb 2016,1.457853
05 Feb 2016,1.457938
06 Feb 2016,1.446288
07 Feb 2016,1.450148
08 Feb 2016,1.450148
09 Feb 2016,1.441203
10 Feb 2016,1.450747
11 Feb 2016,1.447387
12 Feb 2016,1.4454
13 Feb 2016,1.446132
14 Feb 2016,1.450705
15 Feb 2016,1.450705
16 Feb 2016,1.444252
17 Feb 2016,1.429184
18 Feb 2016,1.431844
19 Feb 2016,1.432203
20 Feb 2016,1.433692
21 Feb 2016,1.440652
22 Feb 2016,1.440652
23 Feb 2016,1.414627
24 Feb 2016,1.405383
25 Feb 2016,1.394797
26 Feb 2016,1.3947
27 Feb 2016,1.386578
28 Feb 2016,1.387203
29 Feb 2016,1.387203
01 Mar 2016,1.392157
02 Mar 2016,1.393922
03 Mar 2016,1.405057
04 Mar 2016,1.41616
05 Mar 2016,1.423589
06 Mar 2016,1.423396
07 Mar 2016,1.423396
08 Mar 2016,1.423548
09 Mar 2016,1.420697
10 Mar 2016,1.422677
11 Mar 2016,1.430001
12 Mar 2016,1.44321
13 Mar 2016,1.438445
14 Mar 2016,1.438445
15 Mar 2016,1.432049
16 Mar 2016,1.415028
17 Mar 2016,1.409245
18 Mar 2016,1.448551
19 Mar 2016,1.448121
20 Mar 2016,1.448153
21 Mar 2016,1.448153
22 Mar 2016,1.437401
23 Mar 2016,1.421
24 Mar 2016,1.409245
25 Mar 2016,1.414827
26 Mar 2016,1.412659
27 Mar 2016,1.415458
28 Mar 2016,1.415458
29 Mar 2016,1.4237
30 Mar 2016,1.436678
31 Mar 2016,1.438849
01 Apr 2016,1.439263
02 Apr 2016,1.422273
03 Apr 2016,1.4229
04 Apr 2016,1.422647
05 Apr 2016,1.428571
06 Apr 2016,1.414827
07 Apr 2016,1.413428
08 Apr 2016,1.405877
09 Apr 2016,1.411632
10 Apr 2016,1.412659
11 Apr 2016,1.412659
12 Apr 2016,1.423356
13 Apr 2016,1.425344
14 Apr 2016,1.420596
15 Apr 2016,1.41623
16 Apr 2016,1.421201
17 Apr 2016,1.420202
18 Apr 2016,1.420202
19 Apr 2016,1.4285
20 Apr 2016,1.439367
21 Apr 2016,1.437815
22 Apr 2016,1.433045
23 Apr 2016,1.439678
24 Apr 2016,1.4406
25 Apr 2016,1.4406
26 Apr 2016,1.449748
27 Apr 2016,1.458396
28 Apr 2016,1.455699
29 Apr 2016,1.461646
30 Apr 2016,1.459801
01 May 2016,1.46155
02 May 2016,1.46155
03 May 2016,1.467998
04 May 2016,1.456876
05 May 2016,1.449485
06 May 2016,1.447597
07 May 2016,1.443501
08 May 2016,1.442991
09 May 2016,1.442991
10 May 2016,1.439253
11 May 2016,1.443408
12 May 2016,1.446236
13 May 2016,1.444356
14 May 2016,1.436905
15 May 2016,1.435925
16 May 2016,1.435925
17 May 2016,1.439802
18 May 2016,1.446602
19 May 2016,1.462887
20 May 2016,1.463143
21 May 2016,1.45218
22 May 2016,1.450032
23 May 2016,1.456452
24 May 2016,1.448845
25 May 2016,1.461732
26 May 2016,1.470415
